match_id,season,match_round,match_date,home_club_id,away_club_id,home_tier,away_tier,venue,total_capacity,is_derby,home_position,away_position,home_points,away_points,match_stakes_score,match_stakes_label,title_score,top4_score,relegation_score,euro_score,games_remaining,urgency,tv_slot,tv_slot_encoded,weather_severity_score,festive_fixture,european_midweek_fatigue,home_form_score,away_form_score,manager_new_bonus,star_power_index,away_distance_km,attribute_wtp_score,overall_fill_rate,excess_demand_ratio,total_tickets_sold,st_tickets_sold,booking_curve_archetype,velocity_T14,velocity_T7,result,home_goals,away_goals
NEW_BRE_2023-24,2023-24,19,2023-12-16,NEW,BRE,established_mid,smaller_club,St. James Park,52305,False,2,8,38,28,0.4302702702702703,European Spot,0.4133794951976771,0.4302702702702703,0.0,0.29581081081081084,20,0.5378378378378379,Saturday 15:00,1,3,False,True,0.7355524360678538,0.5880047257168066,False,3,326,0.5368849709255274,0.7,0.7,47875,36613,Consistent Gradual,0.525,0.69,H,1,1
WHU_EVE_2023-24,2023-24,19,2023-12-16,WHU,EVE,established_mid,smaller_club,London Stadium,62500,False,12,18,23,10,0.34959459459459463,European Spot,0.0,0.0,0.34959459459459463,0.0,20,0.5378378378378379,Saturday 15:00,1,4,False,False,0.44908805669499025,0.1404964143895095,False,3,311,0.571563315823935,0.574,0.574,51320,36250,Consistent Gradual,0.525,0.69,H,4,2
BHA_CPL_2023-24,2023-24,19,2023-12-16,BHA,CPL,established_mid,established_mid,Amex Stadium,31800,True,6,13,32,23,0.40205582631812153,European Spot,0.3644851463033281,0.40205582631812153,0.0,0.29581081081081084,20,0.5378378378378379,Saturday 12:30,4,2,False,False,0.7387587660703816,0.7072438604652359,True,3,34,0.46240480437103876,1.0,1.1,31480,20670,Consistent Gradual,0.525,0.69,H,0,1
WOL_FUL_2023-24,2023-24,19,2023-12-16,WOL,FUL,established_mid,established_mid,Molineux,32050,False,14,15,18,16,0.4042673665400938,European Spot,0.0,0.0,0.4042673665400938,0.0,20,0.5378378378378379,Saturday 15:00,1,4,False,False,0.5309796889061718,0.3199309809529062,False,2,301,0.8670132414971725,0.688,0.688,28319,19230,Consistent Gradual,0.525,0.69,H,2,1
SOU_ARS_2023-24,2023-24,20,2023-12-23,SOU,ARS,smaller_club,big_six,St. Mary's Stadium,32384,False,20,3,4,37,0.4497297297297298,European Spot,0.0,0.4497297297297298,0.3276048462255359,0.0,19,0.5621621621621622,Saturday 12:30,4,2,False,False,0.15808102475674088,0.4717607941991454,False,4,101,0.7632113645242178,0.838,0.838,30491,17811,Early Surge,0.839,0.937,A,2,2
IPS_MCI_2023-24,2023-24,20,2023-12-23,IPS,MCI,smaller_club,big_six,Portman Road,30000,False,11,4,27,37,0.4497297297297298,European Spot,0.38618096357226794,0.4497297297297298,0.0,0.0,19,0.5621621621621622,Midweek Tue/Wed 20:00,2,4,False,False,0.3187568498251223,0.6666708216660537,True,4,424,0.7259043168048791,0.756,0.756,27387,16500,Early Surge,0.839,0.937,A,0,1
BOU_LIV_2023-24,2023-24,20,2023-12-23,BOU,LIV,smaller_club,big_six,Vitality Stadium,11307,False,17,9,14,30,0.34020503261882573,European Spot,0.0,0.0,0.34020503261882573,0.2825349487418453,19,0.5621621621621622,Friday 20:00,2,3,False,False,0.20789222563139287,0.7175081884254075,False,4,61,0.40291375658595097,0.788,0.788,10004,5653,Early Surge,0.839,0.937,A,2,3
LEI_CHE_2023-24,2023-24,20,2023-12-23,LEI,CHE,smaller_club,big_six,King Power Stadium,32261,False,19,5,7,36,0.44197576887232065,European Spot,0.0,0.44197576887232065,0.34650512581547066,0.0,19,0.5621621621621622,Saturday 15:00,1,3,False,False,0.10326504829895519,0.2967017728888347,False,4,18,0.760020505287605,0.855,0.855,30671,19356,Early Surge,0.839,0.937,A,2,2
NFO_TOT_2023-24,2023-24,20,2023-12-23,NFO,TOT,smaller_club,big_six,City Ground,30445,False,16,7,15,35,0.3339049394221808,European Spot,0.0,0.0,0.3339049394221808,0.30918918918918925,19,0.5621621621621622,Sunday 14:00,2,4,False,False,0.3431065965286655,0.8130367206910518,True,4,74,0.7115693477680622,0.854,0.854,28825,17658,Early Surge,0.839,0.937,A,1,4
BRE_MUN_2023-24,2023-24,20,2023-12-23,BRE,MUN,smaller_club,big_six,Gtech Community Stadium,17250,False,10,1,28,50,0.45461809635722683,European Spot,0.45461809635722683,0.4497297297297298,0.0,0.30918918918918925,19,0.5621621621621622,Saturday 15:00,1,2,False,False,0.4116033080017646,0.9246117279340897,False,4,419,0.716538353470953,0.863,0.863,16019,9487,Early Surge,0.839,0.937,H,0,2
EVE_AVL_2023-24,2023-24,20,2023-12-23,EVE,AVL,smaller_club,established_mid,Goodison Park,39414,False,18,8,10,31,0.36540540540540545,European Spot,0.0,0.0,0.36540540540540545,0.2878657968313141,19,0.5621621621621622,Sunday 16:30,3,2,False,False,0.09834749007265664,0.8315697786698399,False,3,243,0.5296783680089614,0.863,0.863,38222,25619,Consistent Gradual,0.525,0.69,D,1,1
CPL_NEW_2023-24,2023-24,20,2023-12-23,CPL,NEW,established_mid,established_mid,Selhurst Park,25486,False,13,2,23,41,0.4497297297297298,European Spot,0.38618096357226794,0.4497297297297298,0.0,0.0,19,0.5621621621621622,Midweek Tue/Wed 20:00,2,2,False,False,0.4950707023256651,0.8148867052474977,False,3,449,0.5877896414932557,0.783,0.783,23397,15291,Consistent Gradual,0.525,0.69,H,1,2
FUL_WHU_2023-24,2023-24,20,2023-12-23,FUL,WHU,established_mid,established_mid,Craven Cottage,29600,False,15,12,16,26,0.3276048462255359,European Spot,0.0,0.0,0.3276048462255359,0.0,19,0.5621621621621622,Saturday 15:00,1,4,False,False,0.2239516866670343,0.6143616396864932,False,3,215,0.530611986634524,0.651,0.651,24839,16280,Consistent Gradual,0.525,0.69,D,2,2
WOL_BHA_2023-24,2023-24,20,2023-12-23,WOL,BHA,established_mid,established_mid,Molineux,32050,False,14,6,21,35,0.4342218080149115,European Spot,0.0,0.4342218080149115,0.2961043802423113,0.30918918918918925,19,0.5621621621621622,Saturday 15:00,1,4,False,False,0.6716857822343202,0.817131136249267,False,3,184,0.7546964584817384,0.688,0.688,28292,19230,Consistent Gradual,0.525,0.69,H,1,0
ARS_IPS_2023-24,2023-24,21,2023-12-30,ARS,IPS,big_six,smaller_club,Emirates Stadium,60704,False,3,12,40,27,0.4691891891891892,European Spot,0.4089263575502108,0.4691891891891892,0.0,0.0,18,0.5864864864864865,Monday 20:00,2,4,False,True,0.6302325559394018,0.2231297948775856,False,4,51,0.687100107307375,0.747,0.747,60647,53419,Consistent Gradual,0.525,0.69,H,0,2
SOU_BOU_2023-24,2023-24,21,2023-12-30,SOU,BOU,smaller_club,smaller_club,St. Mary's Stadium,32384,True,20,17,4,14,0.452778328787503,European Spot,0.0,0.0,0.452778328787503,0.0,18,0.5864864864864865,Sunday 14:00,2,4,False,False,0.1106567173297186,0.145524557941975,False,0,293,0.8939864912080786,0.634,0.634,27386,17811,Consistent Gradual,0.525,0.69,H,0,2
MCI_LEI_2023-24,2023-24,21,2023-12-30,MCI,LEI,big_six,smaller_club,Etihad Stadium,53400,False,4,19,40,7,0.4691891891891892,European Spot,0.0,0.4691891891891892,0.3534914004914005,0.0,18,0.5864864864864865,Sunday 14:00,2,4,False,True,0.7666695751662376,0.07228553380926862,False,5,329,0.8398293437195619,0.811,0.811,51810,43788,Consistent Gradual,0.525,0.69,H,3,1
LIV_NFO_2023-24,2023-24,21,2023-12-30,LIV,NFO,big_six,smaller_club,Anfield,61276,False,8,16,33,15,0.3534914004914005,European Spot,0.0,0.0,0.3534914004914005,0.31083783783783786,18,0.5864864864864865,Friday 20:00,2,2,False,False,0.8022557318977852,0.24017461757006583,False,5,118,0.7229223657021071,0.913,0.913,63609,55148,Consistent Gradual,0.525,0.69,H,1,2
CHE_BRE_2023-24,2023-24,21,2023-12-30,CHE,BRE,big_six,smaller_club,Stamford Bridge,40834,False,5,10,39,31,0.4606584766584767,European Spot,0.42506818745350855,0.4606584766584767,0.0,0.3225675675675676,18,0.5864864864864865,Saturday 15:00,1,4,False,False,0.5076912410221843,0.5881223156012352,False,4,94,0.8581248498425024,0.733,0.733,38282,32667,Consistent Gradual,0.525,0.69,H,4,2
TOT_EVE_2023-24,2023-24,21,2023-12-30,TOT,EVE,big_six,smaller_club,Tottenham Hotspur Stadium,62850,False,6,18,38,11,0.4521277641277641,European Spot,0.0,0.4521277641277641,0.3812162162162162,0.3225675675675676,18,0.5864864864864865,Saturday 15:00,1,4,False,False,0.8691257044837362,0.21884324305085964,True,4,201,0.6056577299836226,0.809,0.809,61731,52165,Consistent Gradual,0.525,0.69,H,2,0
MUN_CPL_2023-24,2023-24,21,2023-12-30,MUN,CPL,big_six,established_mid,Old Trafford,74310,False,1,13,50,26,0.4691891891891892,European Spot,0.45735184726010414,0.4691891891891892,0.0,0.0,18,0.5864864864864865,Sunday 14:00,2,4,False,False,0.6472282095538627,0.6465494916279655,True,4,368,0.8158339918050201,0.983,0.983,75407,63163,Consistent Gradual,0.525,0.69,D,3,3
AVL_FUL_2023-24,2023-24,21,2023-12-30,AVL,FUL,established_mid,established_mid,Villa Park,42682,False,9,15,32,17,0.3396289926289926,European Spot,0.0,0.0,0.3396289926289926,0.30497297297297304,18,0.5864864864864865,Saturday 15:00,1,3,False,False,0.7320988450688879,0.30676618066692396,False,3,352,0.8128875296650592,0.778,0.778,39290,26462,Consistent Gradual,0.525,0.69,D,1,1
NEW_WOL_2023-24,2023-24,21,2023-12-30,NEW,WOL,established_mid,established_mid,St. James Park,52305,False,2,14,41,24,0.4691891891891892,European Spot,0.39816513761467887,0.4691891891891892,0.29111056511056516,0.0,18,0.5864864864864865,Sunday 14:00,2,3,False,False,0.5704206936732483,0.7701800475640241,False,3,399,0.4046222150215522,0.896,0.896,50989,36613,Consistent Gradual,0.525,0.69,A,2,1
WHU_BHA_2023-24,2023-24,21,2023-12-30,WHU,BHA,established_mid,established_mid,London Stadium,62500,False,11,7,27,35,0.3820233077113811,European Spot,0.3820233077113811,0.0,0.0,0.3225675675675676,18,0.5864864864864865,Saturday 12:30,4,3,False,False,0.5800531477805452,0.5719917953744869,False,4,14,0.6620087120871336,0.79,0.79,58373,36250,Consistent Gradual,0.525,0.69,A,0,0
BOU_ARS_2023-24,2023-24,22,2024-01-06,BOU,ARS,smaller_club,big_six,Vitality Stadium,11307,False,17,3,14,43,0.48864864864864865,European Spot,0.0,0.48864864864864865,0.3741216216216216,0.0,17,0.6108108108108108,Saturday 15:00,1,4,False,False,0.1018671905593825,0.7411627891575812,False,4,447,0.6545522828635157,0.72,0.72,9677,5653,Early Surge,0.839,0.937,A,2,0
LEI_IPS_2023-24,2023-24,22,2024-01-06,LEI,IPS,smaller_club,smaller_club,King Power Stadium,32261,False,19,11,7,27,0.3664864864864865,European Spot,0.0,0.0,0.3664864864864865,0.0,17,0.6108108108108108,Monday 20:00,2,2,False,False,0.050599873666488035,0.1561908564143099,False,1,153,0.8887107022584817,0.605,0.605,27131,19356,Consistent Gradual,0.525,0.69,D,3,3
NFO_SOU_2023-24,2023-24,22,2024-01-06,NFO,SOU,smaller_club,smaller_club,City Ground,30445,False,16,20,15,7,0.4788638152715822,European Spot,0.0,0.0,0.4788638152715822,0.0,17,0.6108108108108108,Midweek Tue/Wed 20:00,2,2,False,False,0.16812223229904608,0.377459702130803,True,1,41,0.8981109922167378,0.705,0.705,27104,17658,Consistent Gradual,0.525,0.69,A,2,1
BRE_MCI_2023-24,2023-24,22,2024-01-06,BRE,MCI,smaller_club,big_six,Gtech Community Stadium,17250,False,10,2,31,43,0.48864864864864865,European Spot,0.4447651535030176,0.48864864864864865,0.0,0.33594594594594596,17,0.6108108108108108,Monday 20:00,2,4,False,False,0.4116856209208646,0.8366687026163662,False,5,154,0.4556947125023376,0.693,0.693,14756,9487,Early Surge,0.839,0.937,A,2,2
EVE_LIV_2023-24,2023-24,22,2024-01-06,EVE,LIV,smaller_club,big_six,Goodison Park,39414,True,18,8,11,36,0.397027027027027,European Spot,0.0,0.0,0.397027027027027,0.3230249480249481,17,0.6108108108108108,Saturday 17:30,3,4,False,False,0.15319027013560174,0.8615790123284497,False,5,78,0.6205416187181312,1.0,1.1,40199,25619,Early Surge,0.839,0.937,D,3,3
CPL_CHE_2023-24,2023-24,22,2024-01-06,CPL,CHE,established_mid,big_six,Selhurst Park,25486,False,13,4,27,42,0.48864864864864865,European Spot,0.41511414326948304,0.48864864864864865,0.0,0.0,17,0.6108108108108108,Monday 20:00,2,4,False,False,0.6025846441395758,0.655383868715529,False,4,56,0.7417384036674679,0.733,0.733,22658,15291,Early Surge,0.839,0.937,A,1,4
FUL_TOT_2023-24,2023-24,22,2024-01-06,FUL,TOT,established_mid,big_six,Craven Cottage,29600,False,15,6,18,41,0.4792515592515592,European Spot,0.0,0.4792515592515592,0.3435810810810811,0.33594594594594596,17,0.6108108108108108,Saturday 17:30,3,2,False,False,0.3647363264668467,0.9083879931386152,False,4,15,0.5833849700601317,0.906,0.906,28441,16280,Early Surge,0.839,0.937,A,2,2
WOL_MUN_2023-24,2023-24,22,2024-01-06,WOL,MUN,established_mid,big_six,Molineux,32050,False,14,1,27,51,0.48864864864864865,European Spot,0.4684859616898452,0.48864864864864865,0.27486486486486483,0.0,17,0.6108108108108108,Saturday 15:00,1,3,False,False,0.8391260332948169,0.6030597466877039,False,4,197,0.8604930157247195,0.879,0.879,30702,19230,Early Surge,0.839,0.937,A,1,1
BHA_AVL_2023-24,2023-24,22,2024-01-06,BHA,AVL,established_mid,established_mid,Amex Stadium,31800,False,7,9,38,33,0.42697454736289686,European Spot,0.42697454736289686,0.0,0.0,0.33594594594594596,17,0.6108108108108108,Saturday 15:00,1,4,False,False,0.7003942567621408,0.6624691915482215,True,4,395,0.6127211329481623,0.803,0.803,29600,20670,Consistent Gradual,0.525,0.69,H,4,0
WHU_NEW_2023-24,2023-24,22,2024-01-06,WHU,NEW,established_mid,established_mid,London Stadium,62500,False,12,5,27,41,0.4792515592515592,European Spot,0.4091839412227761,0.4792515592515592,0.0,0.0,17,0.6108108108108108,Saturday 12:30,4,3,False,False,0.4060372034463816,0.3992944855712738,False,4,284,0.5717101447457424,0.79,0.79,56874,36250,Consistent Gradual,0.525,0.69,H,3,0
ARS_LEI_2023-24,2023-24,23,2024-01-13,ARS,LEI,big_six,smaller_club,Emirates Stadium,60704,False,3,20,46,8,0.5081081081081081,High Stakes,0.0,0.5081081081081081,0.37913678985107563,0.0,16,0.6351351351351352,Sunday 14:00,2,3,False,False,0.8188139524103069,0.1854199115665416,False,5,299,0.7762868912253467,0.901,0.901,62273,53419,Consistent Gradual,0.525,0.69,H,2,2
BOU_NFO_2023-24,2023-24,23,2024-01-13,BOU,NFO,smaller_club,smaller_club,Vitality Stadium,11307,False,17,16,14,15,0.5120367790470883,High Stakes,0.0,0.0,0.5120367790470883,0.0,16,0.6351351351351352,Saturday 15:00,1,2,False,False,0.07130703339156774,0.11768556260933224,False,1,168,0.5376444545136656,0.632,0.632,9120,5653,Consistent Gradual,0.525,0.69,D,2,2
IPS_BRE_2023-24,2023-24,23,2024-01-13,IPS,BRE,smaller_club,smaller_club,Portman Road,30000,False,12,10,28,31,0.2780336458907888,Standard,0.0,0.0,0.0,0.2780336458907888,16,0.6351351351351352,Friday 20:00,2,2,False,False,0.25933359949001694,0.2881799346446052,True,1,198,0.7943457728926642,0.578,0.578,25113,16500,Flat/Slow,0.47,0.574,A,2,0
SOU_EVE_2023-24,2023-24,23,2024-01-13,SOU,EVE,smaller_club,smaller_club,St. Mary's Stadium,32384,False,19,18,10,12,0.5287336305377542,High Stakes,0.0,0.0,0.5287336305377542,0.0,16,0.6351351351351352,Saturday 15:00,1,4,False,False,0.564221791491562,0.2572331890949212,False,1,187,0.5031397673153848,0.509,0.509,25309,17811,Consistent Gradual,0.525,0.69,H,1,0
MCI_CPL_2023-24,2023-24,23,2024-01-13,MCI,CPL,big_six,established_mid,Etihad Stadium,53400,False,2,13,46,27,0.5081081081081081,High Stakes,0.0,0.5081081081081081,0.0,0.0,16,0.6351351351351352,Sunday 14:00,2,3,False,False,0.8856680918314563,0.42180925089770305,False,5,116,0.6604213265218304,1.0,1.03,53928,43788,Consistent Gradual,0.525,0.69,H,2,1
LIV_FUL_2023-24,2023-24,23,2024-01-13,LIV,FUL,big_six,established_mid,Anfield,61276,False,8,15,37,18,0.36228626585769447,European Spot,0.0,0.0,0.36228626585769447,0.32080805295091014,16,0.6351351351351352,Sunday 16:30,3,3,False,False,0.7531053086299148,0.2553154285267927,False,5,153,0.772727377402163,1.0,1.056,64337,55148,Consistent Gradual,0.525,0.69,D,0,0
CHE_WOL_2023-24,2023-24,23,2024-01-13,CHE,WOL,big_six,established_mid,Stamford Bridge,40834,False,4,14,45,27,0.5081081081081081,High Stakes,0.0,0.5081081081081081,0.28645890788747935,0.0,16,0.6351351351351352,Sunday 14:00,2,3,False,False,0.7587687081008703,0.5873882233063719,False,4,28,0.40651110855176215,0.997,0.997,40242,32667,Consistent Gradual,0.525,0.69,D,3,3
TOT_BHA_2023-24,2023-24,23,2024-01-13,TOT,BHA,big_six,established_mid,Tottenham Hotspur Stadium,62850,False,5,7,44,41,0.49773855488141205,European Spot,0.4845360824742268,0.49773855488141205,0.0,0.34932432432432436,16,0.6351351351351352,Midweek Tue/Wed 20:00,2,3,False,True,0.9358715951970307,0.7902759797334986,True,5,301,0.7277449234904854,1.0,1.085,63476,52165,Consistent Gradual,0.525,0.69,H,2,0
MUN_WHU_2023-24,2023-24,23,2024-01-13,MUN,WHU,big_six,established_mid,Old Trafford,74310,False,1,11,54,30,0.5081081081081081,High Stakes,0.4779882975759265,0.5081081081081081,0.0,0.0,16,0.6351351351351352,Sunday 14:00,2,2,False,False,0.7221418226813927,0.5842260424124671,True,5,77,0.405078060314934,1.0,1.1,75793,63163,Consistent Gradual,0.525,0.69,H,2,2
AVL_NEW_2023-24,2023-24,23,2024-01-13,AVL,NEW,established_mid,established_mid,Villa Park,42682,False,9,6,33,41,0.46662989520132386,European Spot,0.41251044859292285,0.46662989520132386,0.0,0.34932432432432436,16,0.6351351351351352,Sunday 16:30,3,2,False,False,0.463728434083755,0.27950613989989165,False,4,87,0.8540453816700396,0.898,0.898,41655,26462,Consistent Gradual,0.525,0.69,H,4,1
NFO_ARS_2023-24,2023-24,24,2024-01-20,NFO,ARS,smaller_club,big_six,City Ground,30445,False,16,3,16,49,0.5275675675675676,High Stakes,0.0,0.5275675675675676,0.4006933019976499,0.0,15,0.6594594594594595,Sunday 14:00,2,4,False,False,0.23237989382653257,0.8731697666872147,True,5,299,0.8210304220627906,0.909,0.909,29722,17658,Early Surge,0.839,0.937,D,2,2
BRE_LEI_2023-24,2023-24,24,2024-01-20,BRE,LEI,smaller_club,smaller_club,Gtech Community Stadium,17250,False,10,20,34,8,0.38205640423031734,European Spot,0.0,0.0,0.38205640423031734,0.3075088131609871,15,0.6594594594594595,Saturday 12:30,4,3,False,False,0.5017259542512236,0.12979393809657913,False,2,89,0.47020153374927437,0.64,0.64,14176,9487,Consistent Gradual,0.525,0.69,A,2,3
EVE_BOU_2023-24,2023-24,24,2024-01-20,EVE,BOU,smaller_club,smaller_club,Goodison Park,39414,False,19,17,12,15,0.542061182061182,High Stakes,0.0,0.0,0.542061182061182,0.0,15,0.6594594594594595,Saturday 15:00,1,4,False,False,0.18006323236644484,0.19991492337409741,False,1,133,0.5232912093809812,0.637,0.637,34667,25619,Consistent Gradual,0.525,0.69,H,4,1
CPL_IPS_2023-24,2023-24,24,2024-01-20,CPL,IPS,established_mid,smaller_club,Selhurst Park,25486,False,14,12,27,28,0.2981903642773208,Standard,0.0,0.0,0.2981903642773208,0.0,15,0.6594594594594595,Saturday 15:00,1,4,False,False,0.2952664756283921,0.18153351964301184,False,1,274,0.5178709975377641,0.531,0.531,20809,15291,Flat/Slow,0.47,0.574,H,3,2
FUL_SOU_2023-24,2023-24,24,2024-01-20,FUL,SOU,established_mid,smaller_club,Craven Cottage,29600,False,15,18,19,13,0.5235818235818236,High Stakes,0.0,0.0,0.5235818235818236,0.0,15,0.6594594594594595,Midweek Tue/Wed 20:00,2,2,False,False,0.32872079996875486,0.6949552540440934,False,1,395,0.5825059810784599,0.695,0.695,25406,16280,Early Surge,0.839,0.937,A,0,4
WOL_MCI_2023-24,2023-24,24,2024-01-20,WOL,MCI,established_mid,big_six,Molineux,32050,False,13,2,28,49,0.5275675675675676,High Stakes,0.0,0.5275675675675676,0.0,0.0,15,0.6594594594594595,Sunday 14:00,2,3,False,False,0.5611717563144603,0.9199676642820194,False,5,329,0.8176986903067658,0.955,0.955,32199,19230,Early Surge,0.839,0.937,H,0,1
BHA_LIV_2023-24,2023-24,24,2024-01-20,BHA,LIV,established_mid,big_six,Amex Stadium,31800,False,7,8,41,38,0.40582120582120584,European Spot,0.40582120582120584,0.0,0.0,0.3627027027027028,15,0.6594594594594595,Saturday 15:00,1,3,False,False,0.553193185813449,0.6771737160409403,True,6,52,0.430411451145092,1.0,1.026,31467,20670,Early Surge,0.839,0.937,A,0,3
WHU_CHE_2023-24,2023-24,24,2024-01-20,WHU,CHE,established_mid,big_six,London Stadium,62500,False,11,5,30,46,0.5160987074030553,High Stakes,0.0,0.5160987074030553,0.0,0.0,15,0.6594594594594595,Sunday 14:00,2,2,False,False,0.40895822968872697,0.6811380956706091,False,5,90,0.4805908741488636,0.992,0.992,63104,36250,Early Surge,0.839,0.937,A,1,0
NEW_TOT_2023-24,2023-24,24,2024-01-20,NEW,TOT,established_mid,big_six,St. James Park,52305,False,6,4,41,47,0.5275675675675676,High Stakes,0.4710424710424711,0.5275675675675676,0.0,0.3627027027027028,15,0.6594594594594595,Sunday 14:00,2,2,False,False,0.19565429792992414,0.9551101166379214,False,5,337,0.5870574375025326,1.0,1.1,52826,36613,Early Surge,0.839,0.937,A,0,2
AVL_MUN_2023-24,2023-24,24,2024-01-20,AVL,MUN,established_mid,big_six,Villa Park,42682,False,9,1,36,57,0.5275675675675676,High Stakes,0.5072765072765073,0.5275675675675676,0.0,0.3627027027027028,15,0.6594594594594595,Sunday 14:00,2,3,False,False,0.6246099038586285,0.8054992758769748,False,5,77,0.4975521224965127,1.0,1.006,42893,26462,Early Surge,0.839,0.937,D,3,3
ARS_BRE_2023-24,2023-24,25,2024-01-27,ARS,BRE,big_six,smaller_club,Emirates Stadium,60704,False,3,10,50,34,0.5470270270270271,High Stakes,0.0,0.5470270270270271,0.0,0.3760810810810811,14,0.6837837837837838,Sunday 14:00,2,2,False,False,0.7612188366810503,0.35120816797585647,False,5,86,0.6758813985102177,0.963,0.963,62807,53419,Consistent Gradual,0.525,0.69,H,1,1
NFO_EVE_2023-24,2023-24,25,2024-01-27,NFO,EVE,smaller_club,smaller_club,City Ground,30445,False,16,18,17,15,0.5675405405405405,High Stakes,0.0,0.0,0.5675405405405405,0.0,14,0.6837837837837838,Monday 20:00,2,2,False,False,0.31266592567857276,0.4260442626565114,True,2,215,0.6342362952511673,0.677,0.677,26468,17658,Consistent Gradual,0.525,0.69,H,2,0
LEI_CPL_2023-24,2023-24,25,2024-01-27,LEI,CPL,smaller_club,established_mid,King Power Stadium,32261,False,20,13,11,30,0.4031143934632307,European Spot,0.0,0.0,0.4031143934632307,0.0,14,0.6837837837837838,Saturday 15:00,1,2,False,False,0.39085575666760536,0.5066865329398744,False,2,86,0.540934791431964,0.767,0.767,29641,19356,Consistent Gradual,0.525,0.69,H,2,1
BOU_FUL_2023-24,2023-24,25,2024-01-27,BOU,FUL,smaller_club,established_mid,Vitality Stadium,11307,False,19,15,15,19,0.5538648648648649,High Stakes,0.0,0.0,0.5538648648648649,0.0,14,0.6837837837837838,Saturday 17:30,3,3,False,False,0.13994044636186817,0.2301045599781284,False,1,294,0.6573388279710791,0.705,0.705,9392,5653,Consistent Gradual,0.525,0.69,A,2,2
IPS_WOL_2023-24,2023-24,25,2024-01-27,IPS,WOL,smaller_club,established_mid,Portman Road,30000,False,14,11,28,31,0.31008799497171596,European Spot,0.0,0.0,0.31008799497171596,0.0,14,0.6837837837837838,Midweek Tue/Wed 20:00,2,4,False,False,0.12707346375010828,0.6928202294201222,True,1,197,0.49661294202983763,0.635,0.635,25572,16500,Consistent Gradual,0.525,0.69,A,2,1
SOU_BHA_2023-24,2023-24,25,2024-01-27,SOU,BHA,smaller_club,established_mid,St. Mary's Stadium,32384,False,17,7,16,41,0.43412319296040225,European Spot,0.0,0.0,0.43412319296040225,0.3760810810810811,14,0.6837837837837838,Saturday 15:00,1,2,False,False,0.7864686778308654,0.3872352300694143,False,2,306,0.6007662526243595,0.64,0.64,27383,17811,Consistent Gradual,0.525,0.69,H,1,0
MCI_WHU_2023-24,2023-24,25,2024-01-27,MCI,WHU,big_six,established_mid,Etihad Stadium,53400,False,5,12,49,30,0.5470270270270271,High Stakes,0.0,0.5470270270270271,0.0,0.0,14,0.6837837837837838,Sunday 14:00,2,3,False,False,0.6439773649974135,0.28627076078210884,False,6,69,0.7900540330787127,1.0,1.03,53933,43788,Consistent Gradual,0.525,0.69,H,2,1
LIV_NEW_2023-24,2023-24,25,2024-01-27,LIV,NEW,big_six,established_mid,Anfield,61276,False,8,6,41,41,0.4452545568824639,European Spot,0.41027027027027024,0.4452545568824639,0.0,0.3760810810810811,14,0.6837837837837838,Saturday 12:30,4,2,False,False,0.7740216012286583,0.1369580085509469,False,6,75,0.47968877148433336,1.0,1.1,64337,55148,Consistent Gradual,0.525,0.69,H,4,2
CHE_AVL_2023-24,2023-24,25,2024-01-27,CHE,AVL,big_six,established_mid,Stamford Bridge,40834,False,4,9,49,37,0.5470270270270271,High Stakes,0.44244833068362477,0.5470270270270271,0.0,0.3760810810810811,14,0.6837837837837838,Sunday 14:00,2,2,False,False,0.7767966669694264,0.5872269327010399,False,5,242,0.6130573543374171,1.0,1.065,40423,32667,Consistent Gradual,0.525,0.69,A,0,1
TOT_MUN_2023-24,2023-24,25,2024-01-27,TOT,MUN,big_six,big_six,Tottenham Hotspur Stadium,62850,True,2,1,50,58,0.6194276629570747,High Stakes,0.6194276629570747,0.5470270270270271,0.0,0.0,14,0.6837837837837838,Sunday 16:30,3,2,False,False,0.9685770816465449,0.7138494931138823,True,6,404,0.4291300675526079,1.0,1.1,63476,52165,Immediate Sellout,1.0,1.0,D,3,3
EVE_ARS_2023-24,2023-24,26,2024-02-03,EVE,ARS,smaller_club,big_six,Goodison Park,39414,False,18,2,15,53,0.5664864864864865,High Stakes,0.0,0.5664864864864865,0.4602702702702703,0.0,13,0.7081081081081081,Sunday 14:00,2,4,False,False,0.298230983859558,0.8328531856767352,False,5,371,0.8410308678564884,0.902,0.902,39059,25619,Early Surge,0.839,0.937,H,3,0
CPL_BRE_2023-24,2023-24,26,2024-02-03,CPL,BRE,established_mid,smaller_club,Selhurst Park,25486,False,13,10,30,34,0.32130405405405404,European Spot,0.0,0.0,0.0,0.32130405405405404,13,0.7081081081081081,Saturday 12:30,4,3,False,True,0.35468057305791206,0.2458457175830995,False,2,203,0.7008452927753825,0.63,0.63,21983,15291,Consistent Gradual,0.525,0.69,A,0,0
FUL_NFO_2023-24,2023-24,26,2024-02-03,FUL,NFO,established_mid,smaller_club,Craven Cottage,29600,False,15,16,22,20,0.5104652754019843,High Stakes,0.0,0.0,0.5104652754019843,0.0,13,0.7081081081081081,Sunday 16:30,3,4,False,False,0.4610731919846899,0.518866147975001,False,2,346,0.812626691150512,0.642,0.642,24870,16280,Early Surge,0.839,0.937,H,4,2
